ODBIORCY_ID_FK;KONTA_STATUSY_SYMBOL;DOKUMENT_ID;DOKUMENT_NUMER;KWOTA_BRUTTO_ORYGINAL;KWOTA_NETTO_ORYGINAL;KWOTA_VAT_ORYGINAL;KWOTA_POZOSTALA;DATA_WYSTAWIENIA;DATA_ZAPLATY;DATA_KSIEGOWANIA
753581;K;23138337;9480507961;-21,18;-17,22;-3,96;-21,18;18/11/2013 00:00:00;02/12/2013 00:00:00;08/11/2018 00:00:00
753660;K;23145241;8410399327;-12,85;-10,45;-2,4;-12,85;29/07/2013 00:00:00;12/08/2013 00:00:00;08/11/2018 00:00:00
753660;K;23127865;4125092972;-5,8;-4,72;-1,08;-5,8;22/11/2013 00:00:00;06/12/2013 00:00:00;08/11/2018 00:00:00
753781;K;23159134;0145003324;-21,15;-17,21;-3,94;-18,39;08/08/2013 00:00:00;22/08/2013 00:00:00;08/11/2018 00:00:00
753803;K;27009964;8575059611;-14,01;-11,4;-2,61;-14,01;04/06/2014 00:00:00;18/06/2014 00:00:00;08/11/2018 00:00:00
753973;K;23175184;0555017371;-27,57;-22,38;-5,19;-26,13;19/06/2012 00:00:00;03/07/2012 00:00:00;08/11/2018 00:00:00
754049;K;23292575;7855794026;-1,38;-1,13;-0,25;-1,38;05/03/2014 00:00:00;19/03/2014 00:00:00;08/11/2018 00:00:00
754469;K;23141494;7290107983;-40,41;-32,85;-7,56;-4,2;20/03/2012 00:00:00;03/04/2012 00:00:00;08/11/2018 00:00:00
754469;K;23292590;7855831671;-117,26;-95,32;-21,94;-117,26;20/03/2014 00:00:00;03/04/2014 00:00:00;08/11/2018 00:00:00
754499;K;23154027;0135022748;-22,79;-18,54;-4,25;-21,45;20/03/2014 00:00:00;03/04/2014 00:00:00;08/11/2018 00:00:00
754502;K;23154043;7811077939;-43,35;-35,24;-8,11;-43,35;11/04/2014 00:00:00;25/04/2014 00:00:00;08/11/2018 00:00:00
755258;K;20572843;9316235057;-54,91;-44,63;-10,28;-15,89;12/05/2014 00:00:00;26/05/2014 00:00:00;08/11/2018 00:00:00
756777;K;28129720;3245019578;-5,95;-4,82;-1,13;-5,91;06/05/2013 00:00:00;20/05/2013 00:00:00;08/11/2018 00:00:00
757141;K;28338993;5690118820;-277,05;-225,24;-51,81;-43,92;21/11/2012 00:00:00;21/11/2012 00:00:00;08/11/2018 00:00:00
757141;K;28135971;5690118956;-261,09;-212,26;-48,83;-261,09;22/11/2012 00:00:00;06/12/2012 00:00:00;08/11/2018 00:00:00
757240;K;23131613;4125095194;-46,59;-37,9;-8,69;-46,59;31/03/2014 00:00:00;14/04/2014 00:00:00;08/11/2018 00:00:00
757393;K;28281559;0365002447;-5,9;-4,79;-1,11;-5,9;09/01/2013 00:00:00;23/01/2013 00:00:00;08/11/2018 00:00:00
757468;K;23169913;9480106599;-137,77;-111,99;-25,78;-27,23;18/02/2013 00:00:00;04/03/2013 00:00:00;08/11/2018 00:00:00
757656;K;23092750;1405021822;-18,59;-15,15;-3,44;-18,1;21/10/2013 00:00:00;04/11/2013 00:00:00;08/11/2018 00:00:00
757897;K;7110101;8411070255;-2,16;-1,75;-0,41;-1,24;02/06/2014 00:00:00;02/06/2014 00:00:00;08/11/2018 00:00:00
758180;K;23047702;0515003778;-18;-14,62;-3,38;-17,17;24/10/2013 00:00:00;07/11/2013 00:00:00;08/11/2018 00:00:00
758449;K;23135971;1405019134;-57,66;-46,88;-10,78;-17,11;12/06/2013 00:00:00;12/06/2013 00:00:00;08/11/2018 00:00:00
758449;K;28264940;1405019135;-11,73;-9,54;-2,19;-11,73;12/06/2013 00:00:00;26/06/2013 00:00:00;08/11/2018 00:00:00
761321;K;13701566;7856228790;-225,27;-183,15;-42,12;-37,34;23/09/2014 00:00:00;07/10/2014 00:00:00;08/11/2018 00:00:00
761573;K;23135519;8815011409;-15,22;-12,38;-2,84;-15,22;13/12/2012 00:00:00;27/12/2012 00:00:00;08/11/2018 00:00:00
761612;K;23135962;7740068687;-2,43;-1,98;-0,45;-1,37;20/06/2013 00:00:00;04/07/2013 00:00:00;08/11/2018 00:00:00
761933;K;28085106;7810460878;-20,35;-16,55;-3,8;-7,26;22/07/2013 00:00:00;05/08/2013 00:00:00;08/11/2018 00:00:00
761997;K;23175168;3055058325;-43,74;-35,56;-8,18;-43,6;17/05/2012 00:00:00;31/05/2012 00:00:00;08/11/2018 00:00:00
762069;K;23135969;7810306763;-23,45;-19,06;-4,39;-23,45;13/06/2013 00:00:00;27/06/2013 00:00:00;08/11/2018 00:00:00
762080;K;23164088;9480325543;-37,21;-30,21;-7;-37,13;18/07/2013 00:00:00;01/08/2013 00:00:00;08/11/2018 00:00:00
762303;K;23127849;9466228724;-17,61;-14,33;-3,28;-5,92;09/12/2013 00:00:00;23/12/2013 00:00:00;08/11/2018 00:00:00
762488;K;23283444;4225017290;-168,44;-136,94;-31,5;-13,39;18/03/2014 00:00:00;18/03/2014 00:00:00;08/11/2018 00:00:00
762524;K;23295864;3245025275;-11,11;-9,05;-2,06;-11,11;17/02/2014 00:00:00;03/03/2014 00:00:00;08/11/2018 00:00:00
762707;K;23314658;6445022539;-3;-2,43;-0,57;-2,32;19/03/2014 00:00:00;02/04/2014 00:00:00;08/11/2018 00:00:00
762804;K;28294172;4225016148;-408,2;-331,88;-76,32;-166,48;26/02/2014 00:00:00;26/02/2014 00:00:00;08/11/2018 00:00:00
762811;K;10584732;8411128363;-26,07;-21,2;-4,87;-1,43;25/06/2014 00:00:00;25/06/2014 00:00:00;08/11/2018 00:00:00
763041;K;23027581;8410201160;-118,01;-95,93;-22,08;-117,76;25/04/2013 00:00:00;09/05/2013 00:00:00;08/11/2018 00:00:00
763041;K;28059999;8410365529;-4,47;-3,63;-0,84;-4,47;01/07/2013 00:00:00;15/07/2013 00:00:00;08/11/2018 00:00:00
763092;K;28290759;4305006994;-53,8;-43,74;-10,06;-51,37;04/10/2013 00:00:00;18/10/2013 00:00:00;08/11/2018 00:00:00
763489;K;28284355;9480416195;-233,54;-189,88;-43,66;-119,41;12/09/2013 00:00:00;26/09/2013 00:00:00;08/11/2018 00:00:00
763489;K;6844696;9480881533;-37,01;-30,1;-6,91;-9,56;27/05/2014 00:00:00;10/06/2014 00:00:00;08/11/2018 00:00:00
763822;K;23117942;9480508327;-151,49;-123,18;-28,31;-150,74;19/11/2013 00:00:00;03/12/2013 00:00:00;08/11/2018 00:00:00
764033;K;23169631;9315731965;-54,79;-44,55;-10,24;-54,79;04/07/2013 00:00:00;18/07/2013 00:00:00;08/11/2018 00:00:00
764134;K;27929466;8410272793;-140,49;-114,21;-26,28;-0,29;22/05/2013 00:00:00;05/06/2013 00:00:00;08/11/2018 00:00:00
764238;K;23159499;9530484314;-262,81;-213,66;-49,15;-5,03;29/01/2014 00:00:00;12/02/2014 00:00:00;08/11/2018 00:00:00
764685;K;28077867;8410538763;-22,49;-18,3;-4,19;-21,96;27/09/2013 00:00:00;11/10/2013 00:00:00;08/11/2018 00:00:00
764935;K;28092814;2375185354;-3,49;-2,84;-0,65;-3,49;09/08/2013 00:00:00;23/08/2013 00:00:00;08/11/2018 00:00:00
765011;K;28284358;6575073335;-40,03;-32,55;-7,48;-35,72;03/10/2013 00:00:00;17/10/2013 00:00:00;08/11/2018 00:00:00
765386;K;23156054;3175003409;-2,38;-1,94;-0,44;-2,38;16/08/2013 00:00:00;30/08/2013 00:00:00;08/11/2018 00:00:00
766334;K;23144728;9480694797;-215,81;-175,44;-40,37;-215,81;10/03/2014 00:00:00;24/03/2014 00:00:00;08/11/2018 00:00:00
766608;K;28296143;9480506677;-18,64;-15,16;-3,48;-18,64;18/11/2013 00:00:00;02/12/2013 00:00:00;08/11/2018 00:00:00
767135;K;23305230;7560008263;-15,23;-12,4;-2,83;-15,23;07/09/2012 00:00:00;21/09/2012 00:00:00;08/11/2018 00:00:00
767222;K;23153578;3245021577;-23,46;-19,07;-4,39;-23,14;22/07/2013 00:00:00;05/08/2013 00:00:00;08/11/2018 00:00:00
767763;K;23143890;8410272686;-4,23;-3,43;-0,8;-4,23;22/05/2013 00:00:00;05/06/2013 00:00:00;08/11/2018 00:00:00
767893;K;23173074;9480586663;-40,44;-32,88;-7,56;-40,44;09/01/2014 00:00:00;23/01/2014 00:00:00;08/11/2018 00:00:00
768584;K;23164085;8335023025;-6,93;-5,65;-1,28;-6,87;04/07/2013 00:00:00;18/07/2013 00:00:00;08/11/2018 00:00:00
768643;K;23149424;3245020835;-11,84;-9,63;-2,21;-11,84;25/06/2013 00:00:00;09/07/2013 00:00:00;08/11/2018 00:00:00
768805;K;19319873;8411025508;-13,78;-11,21;-2,57;-13,78;09/05/2014 00:00:00;23/05/2014 00:00:00;08/11/2018 00:00:00
769078;K;23075911;9530127272;-11,1;-9,01;-2,09;-10,41;30/04/2013 00:00:00;14/05/2013 00:00:00;08/11/2018 00:00:00
769114;K;27997654;9090008957;-205,58;-167,17;-38,41;-205,58;09/05/2014 00:00:00;23/05/2014 00:00:00;08/11/2018 00:00:00
769332;K;10402740;7856357593;-22,05;-17,92;-4,13;-22,05;20/02/2015 00:00:00;20/02/2015 00:00:00;08/11/2018 00:00:00
770705;K;23283538;4125091357;-17,03;-13,85;-3,18;-16,92;20/08/2013 00:00:00;03/09/2013 00:00:00;08/11/2018 00:00:00
771429;K;23159419;7810810223;-32,03;-26,05;-5,98;-31,98;12/12/2013 00:00:00;27/12/2013 00:00:00;08/11/2018 00:00:00
771764;K;23171846;3575004595;-66,71;-54,24;-12,47;-66,71;30/09/2013 00:00:00;14/10/2013 00:00:00;08/11/2018 00:00:00
772130;K;28074786;9530075487;-17,45;-14,2;-3,25;-17,45;27/02/2013 00:00:00;13/03/2013 00:00:00;08/11/2018 00:00:00
772434;K;23146736;0235156209;-62,25;-50,6;-11,65;-61,01;20/11/2012 00:00:00;04/12/2012 00:00:00;08/11/2018 00:00:00
772724;K;23072813;7590009671;-4,09;-3,33;-0,76;-3,88;11/04/2013 00:00:00;25/04/2013 00:00:00;08/11/2018 00:00:00
773147;K;13092946;8411200573;-45,82;-37,27;-8,55;-45,03;15/07/2014 00:00:00;29/07/2014 00:00:00;08/11/2018 00:00:00
773260;K;23168372;6575073397;-15,59;-12,69;-2,9;-15,52;14/10/2013 00:00:00;28/10/2013 00:00:00;08/11/2018 00:00:00
773893;K;23173001;4045411479;-18,48;-15,02;-3,46;-18,48;19/09/2013 00:00:00;19/09/2013 00:00:00;08/11/2018 00:00:00
774329;K;23163507;7855091822;-66,68;-54,2;-12,48;-66,28;04/03/2013 00:00:00;18/03/2013 00:00:00;08/11/2018 00:00:00
774456;K;28281566;7855574314;-0,37;-0,32;-0,05;-0,31;05/11/2013 00:00:00;19/11/2013 00:00:00;08/11/2018 00:00:00
774567;K;23155670;6575031193;-316,03;-256,93;-59,1;-99,26;09/07/2012 00:00:00;23/07/2012 00:00:00;08/11/2018 00:00:00
774571;K;28114249;8410750741;-57,22;-46,53;-10,69;-56,71;08/01/2014 00:00:00;22/01/2014 00:00:00;08/11/2018 00:00:00
774609;K;23169625;0405002047;-6,46;-5,24;-1,22;-6,46;23/07/2013 00:00:00;06/08/2013 00:00:00;08/11/2018 00:00:00
774798;K;28296149;9480501519;-345,34;-280,79;-64,55;-133,81;15/11/2013 00:00:00;29/11/2013 00:00:00;08/11/2018 00:00:00
774798;K;6779447;6575074598;-116,32;-94,58;-21,74;-45,81;03/06/2014 00:00:00;17/06/2014 00:00:00;08/11/2018 00:00:00
775300;O;23168582;7810232007;-2070,36;-1683,26;-387,1;-1016,32;10/05/2013 00:00:00;24/05/2013 00:00:00;08/11/2018 00:00:00
775450;K;26257319;7811617956;-4,65;-3,78;-0,87;-4,65;06/11/2014 00:00:00;06/11/2014 00:00:00;08/11/2018 00:00:00
775524;K;23172016;9090006544;-28,61;-23,27;-5,34;-27,9;15/11/2013 00:00:00;29/11/2013 00:00:00;08/11/2018 00:00:00
778444;K;23169630;9230000547;-23,9;-19,44;-4,46;-23,05;17/07/2013 00:00:00;31/07/2013 00:00:00;08/11/2018 00:00:00
778752;K;28139081;7855791313;-0,85;-0,7;-0,15;-0,85;03/03/2014 00:00:00;17/03/2014 00:00:00;08/11/2018 00:00:00
780019;K;23314633;7855851287;-1,8;-1,48;-0,32;-1,8;25/03/2014 00:00:00;08/04/2014 00:00:00;08/11/2018 00:00:00
780153;K;23283518;9466060469;-16,37;-13,31;-3,06;-16,37;22/08/2013 00:00:00;05/09/2013 00:00:00;08/11/2018 00:00:00
780351;K;23172014;8410655672;-103,07;-83,79;-19,28;-101,71;19/11/2013 00:00:00;03/12/2013 00:00:00;08/11/2018 00:00:00
780416;K;23047694;9275013345;-56,1;-45,59;-10,51;-52;26/11/2013 00:00:00;10/12/2013 00:00:00;08/11/2018 00:00:00
782500;K;23283439;7855862121;-2,15;-1,76;-0,39;-2,14;03/04/2014 00:00:00;17/04/2014 00:00:00;08/11/2018 00:00:00
782562;K;23173002;7810569554;-12,58;-10,23;-2,35;-11,35;30/08/2013 00:00:00;13/09/2013 00:00:00;08/11/2018 00:00:00
782850;K;23146738;1335013069;-181,33;-147,42;-33,91;-179,93;26/11/2012 00:00:00;10/12/2012 00:00:00;08/11/2018 00:00:00
783156;K;23171764;9466118023;-25,02;-20,35;-4,67;-25,02;26/09/2013 00:00:00;10/10/2013 00:00:00;08/11/2018 00:00:00
783259;K;28646898;9316536981;-78,1;-63,51;-14,59;-74,22;03/10/2014 00:00:00;03/10/2014 00:00:00;08/11/2018 00:00:00
783378;K;23165297;9315897654;-199,57;-162,22;-37,35;-194,36;09/10/2013 00:00:00;23/10/2013 00:00:00;08/11/2018 00:00:00
784128;K;28656573;9317274991;-630,87;-512,89;-117,98;-302,74;22/10/2015 00:00:00;22/10/2015 00:00:00;08/11/2018 00:00:00
784128;K;19276133;9317274990;-1142,29;-928,69;-213,6;-1142,29;22/10/2015 00:00:00;22/10/2015 00:00:00;08/11/2018 00:00:00
784444;K;23168144;8410842085;-0,67;-0,54;-0,13;-0,65;13/02/2014 00:00:00;27/02/2014 00:00:00;08/11/2018 00:00:00
784725;K;23151534;9520016148;-112,27;-91,28;-20,99;-49,52;18/09/2013 00:00:00;18/09/2013 00:00:00;08/11/2018 00:00:00
785625;K;28262041;7290234247;-353,91;-287,75;-66,16;-3,87;13/11/2012 00:00:00;27/11/2012 00:00:00;08/11/2018 00:00:00
785912;K;26829695;7856276224;-27,98;-22,75;-5,23;-27,98;17/10/2014 00:00:00;17/10/2014 00:00:00;08/11/2018 00:00:00
785941;K;23163503;2390008875;-1,01;-0,84;-0,17;-1,01;11/02/2013 00:00:00;25/02/2013 00:00:00;08/11/2018 00:00:00
786553;K;28296137;9465920973;-24,14;-19,64;-4,5;-23,44;08/05/2013 00:00:00;22/05/2013 00:00:00;08/11/2018 00:00:00
786749;K;23156039;9335002919;-6,3;-5,12;-1,18;-6,16;21/08/2013 00:00:00;04/09/2013 00:00:00;08/11/2018 00:00:00
787151;K;28673477;9250003390;-36,84;-29,95;-6,89;-12,97;08/08/2013 00:00:00;08/08/2013 00:00:00;08/11/2018 00:00:00
787450;K;23162461;9316116070;-101,54;-82,55;-18,99;-101,54;12/02/2014 00:00:00;26/02/2014 00:00:00;08/11/2018 00:00:00
787708;K;23283422;7810694658;-220,07;-178,91;-41,16;-40,82;18/10/2013 00:00:00;04/11/2013 00:00:00;08/11/2018 00:00:00
787708;K;19257203;9316576244;-13,61;-11,07;-2,54;-3,4;23/10/2014 00:00:00;23/10/2014 00:00:00;08/11/2018 00:00:00
787788;K;23171763;8920002797;-14,27;-11,6;-2,67;-14,27;03/09/2013 00:00:00;17/09/2013 00:00:00;08/11/2018 00:00:00
787919;K;23047690;9466149539;-3,85;-3,13;-0,72;-3,74;17/10/2013 00:00:00;31/10/2013 00:00:00;08/11/2018 00:00:00
788547;K;17973594;9275016987;-152,84;-124,24;-28,6;-61,39;08/07/2014 00:00:00;22/07/2014 00:00:00;08/11/2018 00:00:00
788682;K;28059998;9315788528;-38,59;-31,35;-7,24;-34,71;24/07/2013 00:00:00;07/08/2013 00:00:00;08/11/2018 00:00:00
788845;K;23160994;9465990362;-25,52;-20,75;-4,77;-25,47;07/06/2013 00:00:00;21/06/2013 00:00:00;08/11/2018 00:00:00
788937;K;28288327;2375159479;-329,36;-267,77;-61,59;-58,17;30/10/2012 00:00:00;30/10/2012 00:00:00;08/11/2018 00:00:00
788937;K;23146729;2375159480;-115,3;-93,74;-21,56;-69,68;30/10/2012 00:00:00;31/10/2012 00:00:00;08/11/2018 00:00:00
789024;K;23151547;8820001203;-14,19;-11,56;-2,63;-13,97;05/09/2013 00:00:00;19/09/2013 00:00:00;08/11/2018 00:00:00
789500;K;28278162;9530483853;-33,02;-26,85;-6,17;-33,02;28/01/2014 00:00:00;11/02/2014 00:00:00;08/11/2018 00:00:00
790054;K;25571262;9316300240;-105,01;-85,38;-19,63;-105,01;30/05/2014 00:00:00;13/06/2014 00:00:00;08/11/2018 00:00:00
790065;K;23296030;9315952827;-511,32;-415,72;-95,6;-189,8;06/11/2013 00:00:00;06/11/2013 00:00:00;08/11/2018 00:00:00
790095;K;23169627;9520012977;-432,55;-351,66;-80,89;-432,55;16/07/2013 00:00:00;30/07/2013 00:00:00;08/11/2018 00:00:00
790455;K;23314645;9466410079;-23,86;-19,39;-4,47;-15,04;19/03/2014 00:00:00;19/03/2014 00:00:00;08/11/2018 00:00:00
790611;K;23172981;9520004823;-188,81;-153,51;-35,3;-67,02;05/02/2013 00:00:00;19/02/2013 00:00:00;08/11/2018 00:00:00
790737;K;23128499;9250002695;-61,8;-50,24;-11,56;-1,24;06/02/2013 00:00:00;06/02/2013 00:00:00;08/11/2018 00:00:00
790749;K;16955933;8411103603;-179,53;-145,95;-33,58;-86,35;16/06/2014 00:00:00;16/06/2014 00:00:00;08/11/2018 00:00:00
790806;K;23162460;8335023794;-35,03;-28,48;-6,55;-35,03;23/09/2013 00:00:00;07/10/2013 00:00:00;08/11/2018 00:00:00
790897;K;23289502;4225006787;-197,41;-160,5;-36,91;-36,43;30/08/2013 00:00:00;11/09/2013 00:00:00;08/11/2018 00:00:00
791148;K;25593301;9480894523;-68,52;-55,74;-12,78;-68,52;05/06/2014 00:00:00;20/06/2014 00:00:00;08/11/2018 00:00:00
791370;K;28338304;9315887321;-21,78;-17,71;-4,07;-7,55;01/10/2013 00:00:00;01/10/2013 00:00:00;08/11/2018 00:00:00
793053;K;23146975;8575057635;-13,56;-11,04;-2,52;-13,56;09/12/2013 00:00:00;23/12/2013 00:00:00;08/11/2018 00:00:00
795281;K;23128923;7590012953;-20,23;-16,46;-3,77;-20,16;28/01/2014 00:00:00;11/02/2014 00:00:00;08/11/2018 00:00:00
795569;K;23317924;9275013342;-77,56;-63,09;-14,47;-76,29;26/11/2013 00:00:00;10/12/2013 00:00:00;08/11/2018 00:00:00
796293;K;23168559;8335022510;-16,29;-13,23;-3,06;-16,29;31/05/2013 00:00:00;14/06/2013 00:00:00;08/11/2018 00:00:00
796532;K;23292565;9466368888;-38,15;-31,02;-7,13;-38,15;28/02/2014 00:00:00;14/03/2014 00:00:00;08/11/2018 00:00:00
797379;K;23289501;8410587941;-207,15;-168,39;-38,76;-80,91;18/10/2013 00:00:00;04/11/2013 00:00:00;08/11/2018 00:00:00
797993;K;23168675;7955008857;-14,73;-11,97;-2,76;-14,73;15/11/2012 00:00:00;29/11/2012 00:00:00;08/11/2018 00:00:00
798144;K;28071253;8575059070;-1,17;-0,95;-0,22;-1,17;07/04/2014 00:00:00;22/04/2014 00:00:00;08/11/2018 00:00:00
798374;K;19196415;9316660125;-399,92;-325,13;-74,79;-5,37;01/12/2014 00:00:00;01/12/2014 00:00:00;08/11/2018 00:00:00
799246;K;28129713;8605015634;-28,31;-23,02;-5,29;-28,31;11/04/2013 00:00:00;25/04/2013 00:00:00;08/11/2018 00:00:00
799435;K;23131581;8055019630;-216;-175,6;-40,4;-215,23;11/09/2013 00:00:00;25/09/2013 00:00:00;08/11/2018 00:00:00
799648;K;23151550;9466089027;-48,26;-39,22;-9,04;-48,26;16/09/2013 00:00:00;30/09/2013 00:00:00;08/11/2018 00:00:00
799761;K;23161006;9315722224;-271,83;-220,99;-50,84;-76,18;26/06/2013 00:00:00;10/07/2013 00:00:00;08/11/2018 00:00:00
800077;K;6469001;4730208162;-28,92;-23,51;-5,41;-28,92;30/10/2015 00:00:00;30/10/2015 00:00:00;08/11/2018 00:00:00
800238;K;23131583;7810707784;-7,89;-6,41;-1,48;-7,87;23/10/2013 00:00:00;06/11/2013 00:00:00;08/11/2018 00:00:00
800241;K;6500969;7811658994;-183,76;-149,4;-34,36;-101,65;27/11/2014 00:00:00;27/11/2014 00:00:00;08/11/2018 00:00:00
800241;K;6504757;7811658996;-305,97;-248,76;-57,21;-103,02;27/11/2014 00:00:00;27/11/2014 00:00:00;08/11/2018 00:00:00
800241;K;6500970;7811658995;-219,2;-178,21;-40,99;-117,99;27/11/2014 00:00:00;27/11/2014 00:00:00;08/11/2018 00:00:00
800269;K;23159126;4095046924;-111,7;-90,82;-20,88;-111,7;20/08/2013 00:00:00;20/08/2013 00:00:00;08/11/2018 00:00:00
800286;K;23135511;5690154689;-15,42;-12,54;-2,88;-11,69;09/01/2013 00:00:00;09/01/2013 00:00:00;08/11/2018 00:00:00
800321;K;23289493;4045411106;-611,03;-496,78;-114,25;-59,69;09/09/2013 00:00:00;09/09/2013 00:00:00;08/11/2018 00:00:00
800650;K;6325016;7811556002;-39,01;-31,7;-7,31;-20,85;26/09/2014 00:00:00;26/09/2014 00:00:00;08/11/2018 00:00:00
800650;K;6273328;7811556003;-102,37;-83,23;-19,14;-61,21;26/09/2014 00:00:00;26/09/2014 00:00:00;08/11/2018 00:00:00
800899;K;23095858;4045413470;-40,24;-32,72;-7,52;-40,24;23/10/2013 00:00:00;23/10/2013 00:00:00;08/11/2018 00:00:00
800980;K;28106293;9316116095;-7,03;-5,71;-1,32;-5,83;12/02/2014 00:00:00;26/02/2014 00:00:00;08/11/2018 00:00:00
801054;K;23151537;9466088763;-175,61;-142,79;-32,82;-157,57;16/09/2013 00:00:00;30/09/2013 00:00:00;08/11/2018 00:00:00
801123;K;17698755;9318749334;-461,47;-375,19;-86,28;-238,69;27/02/2018 00:00:00;27/02/2018 00:00:00;08/11/2018 00:00:00
802385;K;27948166;9316204171;-14,92;-12,13;-2,79;-14,92;11/04/2014 00:00:00;25/04/2014 00:00:00;08/11/2018 00:00:00
802391;K;23120733;9520008592;-89,57;-72,83;-16,74;-83;25/03/2013 00:00:00;08/04/2013 00:00:00;08/11/2018 00:00:00
802573;K;23156047;8920002675;-6,32;-5,13;-1,19;-5,96;26/08/2013 00:00:00;09/09/2013 00:00:00;08/11/2018 00:00:00
802839;K;23150493;9275011113;-66,38;-53,98;-12,4;-66,38;17/07/2013 00:00:00;31/07/2013 00:00:00;08/11/2018 00:00:00
804076;K;17175594;9466681020;-65,6;-53,33;-12,27;-10,15;04/09/2014 00:00:00;18/09/2014 00:00:00;08/11/2018 00:00:00
804383;K;23289486;9466126409;-10,4;-8,46;-1,94;-10,4;03/10/2013 00:00:00;17/10/2013 00:00:00;08/11/2018 00:00:00
804551;K;23144942;4125090928;-9,1;-7,4;-1,7;-9,1;11/07/2013 00:00:00;25/07/2013 00:00:00;08/11/2018 00:00:00
805249;K;23131578;7810572185;-10,4;-8,44;-1,96;-10,4;02/09/2013 00:00:00;16/09/2013 00:00:00;08/11/2018 00:00:00
805314;K;23131597;7810721450;-34,92;-28,39;-6,53;-34,92;06/11/2013 00:00:00;20/11/2013 00:00:00;08/11/2018 00:00:00
805713;K;23146726;1335012146;-26,16;-21,26;-4,9;-26,09;18/10/2012 00:00:00;02/11/2012 00:00:00;08/11/2018 00:00:00
805735;K;23166054;8410738480;-26,45;-21,48;-4,97;-20,43;27/12/2013 00:00:00;10/01/2014 00:00:00;08/11/2018 00:00:00
805873;K;6313817;4045419309;-42,01;-34,16;-7,85;-42,01;06/06/2014 00:00:00;20/06/2014 00:00:00;08/11/2018 00:00:00
806545;K;23134465;9530461697;-106,09;-86,25;-19,84;-88,77;17/01/2014 00:00:00;31/01/2014 00:00:00;08/11/2018 00:00:00
806686;K;23141505;5990122820;-7,48;-6,08;-1,4;-7,48;15/03/2012 00:00:00;29/03/2012 00:00:00;08/11/2018 00:00:00
806983;K;23143883;9465956557;-52,38;-42,57;-9,81;-16,32;21/05/2013 00:00:00;04/06/2013 00:00:00;08/11/2018 00:00:00
806983;K;23151557;9230000932;-2,47;-2,01;-0,46;-2,47;18/09/2013 00:00:00;02/10/2013 00:00:00;08/11/2018 00:00:00
807636;K;17259773;8575059481;-2,01;-1,64;-0,37;-2,01;22/05/2014 00:00:00;05/06/2014 00:00:00;08/11/2018 00:00:00
807820;K;23152524;9315722972;-188,48;-153,23;-35,25;-49,9;26/06/2013 00:00:00;10/07/2013 00:00:00;08/11/2018 00:00:00
807902;K;23154056;9275015752;-111,93;-91,02;-20,91;-111,93;14/04/2014 00:00:00;28/04/2014 00:00:00;08/11/2018 00:00:00
807945;K;23165302;9315826637;-201,68;-163,97;-37,71;-136,06;11/09/2013 00:00:00;25/09/2013 00:00:00;08/11/2018 00:00:00
808379;K;23283435;8335026177;-45,96;-37,37;-8,59;-45,96;19/03/2014 00:00:00;19/03/2014 00:00:00;08/11/2018 00:00:00
809050;K;19132710;7811381249;-131,82;-107,17;-24,65;-13,68;22/07/2014 00:00:00;21/07/2014 00:00:00;08/11/2018 00:00:00
809630;K;23171769;8410539618;-94,38;-76,74;-17,64;-53,65;30/09/2013 00:00:00;14/10/2013 00:00:00;08/11/2018 00:00:00
809653;K;27935573;9230000426;-13,39;-10,88;-2,51;-13,33;08/07/2013 00:00:00;22/07/2013 00:00:00;08/11/2018 00:00:00
810106;K;23047715;1335019613;-1,34;-1,09;-0,25;-1,34;31/10/2013 00:00:00;14/11/2013 00:00:00;08/11/2018 00:00:00
810424;K;23160538;3225017809;-3,29;-2,67;-0,62;-3,29;11/09/2013 00:00:00;25/09/2013 00:00:00;08/11/2018 00:00:00
810452;K;28058659;9480318033;-119,01;-96,76;-22,25;-118,64;16/07/2013 00:00:00;30/07/2013 00:00:00;08/11/2018 00:00:00
810452;K;23283514;8055019374;-2,53;-2,06;-0,47;-2,53;08/08/2013 00:00:00;08/08/2013 00:00:00;08/11/2018 00:00:00
810863;K;23092746;8410559498;-158,76;-129,05;-29,71;-116,78;10/10/2013 00:00:00;24/10/2013 00:00:00;08/11/2018 00:00:00
810863;K;23174928;0135022752;-3,04;-2,47;-0,57;-3,04;20/03/2014 00:00:00;03/04/2014 00:00:00;08/11/2018 00:00:00
811117;K;23286622;1405020508;-24,43;-19,86;-4,57;-24,43;16/08/2013 00:00:00;30/08/2013 00:00:00;08/11/2018 00:00:00
811228;K;23305148;3175005704;-25,29;-20,57;-4,72;-9,97;09/01/2014 00:00:00;10/03/2014 00:00:00;08/11/2018 00:00:00
811311;K;23280334;1335020393;-4,86;-3,95;-0,91;-4,86;07/01/2014 00:00:00;21/01/2014 00:00:00;08/11/2018 00:00:00
811419;K;23075914;8410215149;-55,63;-45,2;-10,43;-44,15;07/05/2013 00:00:00;21/05/2013 00:00:00;08/11/2018 00:00:00
811523;K;23095859;4225011311;-97,22;-79,05;-18,17;-40,66;21/11/2013 00:00:00;21/11/2013 00:00:00;08/11/2018 00:00:00
811567;K;23149432;7810389063;-29,59;-24,02;-5,57;-24,61;28/06/2013 00:00:00;12/07/2013 00:00:00;08/11/2018 00:00:00
811570;K;23151552;1705020363;-3,28;-2,67;-0,61;-1,9;30/09/2013 00:00:00;14/10/2013 00:00:00;08/11/2018 00:00:00
